index,time_s,wavelength_nm,A_main_real,A_main_imag,A_aux_real,A_aux_imag,main_spectrum_db,aux_spectrum_db,param_wl_center_nm,param_FSR_main,param_FSR_aux,param_coupling_ring_bus,param_coupling_ring_ring,param_coupling_ring_drop,param_gamma,param_alpha_int_main,param_alpha_int_aux,param_beta_2,param_intensity_in,param_detuning_main,param_detuning_aux,param_detuning_step,param_nrt,param_n_per_step,param_n_small_time
129,-1.2377691e-12,1375.6721,-2.706902,1.1886134,-0.6632753,0.44903052,-34.77546422149385,-46.34646773157033,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
130,-1.2279844e-12,1374.4133,-2.939673,0.9510024,-0.63566375,0.4886398,-32.58804653106384,-49.48496277020712,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
131,-1.2181997e-12,1373.1567,-2.911333,0.7643542,-0.62263733,0.56079566,-31.831870161772784,-44.00665790780545,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
132,-1.208415e-12,1371.9023,-2.7408948,0.7618121,-0.64100623,0.6744465,-43.04541649813102,-51.834060548269264,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
133,-1.1986301e-12,1370.6503,-2.5817184,0.91660124,-0.7556149,0.7633892,-26.973620251674923,-41.04586860195158,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
134,-1.1888454e-12,1369.4006,-2.4351268,1.0924201,-0.9476689,0.7516076,-21.60202783611077,-32.58584610949353,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
135,-1.1790606e-12,1368.1531,-2.191892,1.240818,-1.1106436,0.63713,-24.150375769766583,-31.510841648564977,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
136,-1.1692759e-12,1366.908,-1.7989035,1.4366592,-1.1858041,0.49144208,-21.768688192496413,-24.158982845533224,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
137,-1.1594912e-12,1365.665,-1.3910313,1.740145,-1.2353576,0.38886482,-38.19299602525686,-23.322082595188014,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
138,-1.1497065e-12,1364.4243,-1.185394,2.0463004,-1.3064467,0.34576595,-37.898073728745814,-37.89010648090671,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
